sku_id,location_id,location_type,units_on_hand,days_on_hand,stockout_prob,reorder_point,safety_stock
SKU-0065,ST-003,store,14,135.73,0.0,5,3
SKU-0065,ST-004,store,8,83.4,0.0,6,3
SKU-0065,ST-005,store,16,159.4,0.0,10,5
SKU-0065,ST-006,store,6,59.95,0.0,4,2
SKU-0065,ST-007,store,11,108.18,0.0,9,4
SKU-0065,ST-008,store,24,239.09,0.0,9,5
SKU-0065,ST-009,store,6,61.91,0.0,4,2
SKU-0065,ST-010,store,12,119.99,0.0,6,3
SKU-0065,ST-011,store,23,230.18,0.0,9,4
SKU-0065,ST-012,store,18,181.74,0.0,12,6
SKU-0065,ST-013,store,7,68.82,0.0,5,2
SKU-0065,ST-014,store,12,122.93,0.0,8,4
SKU-0065,ST-015,store,18,183.14,0.0,10,5
SKU-0065,ST-016,store,7,71.61,0.0,3,2
SKU-0065,ST-017,store,18,180.61,0.0,7,3
SKU-0065,ST-018,store,19,190.6,0.0,10,5
SKU-0065,ST-019,store,8,76.53,0.0,4,2
SKU-0065,ST-020,store,21,206.69,0.0,9,4
SKU-0065,ST-021,store,26,263.75,0.0,10,5
SKU-0065,ST-022,store,17,168.89,0.0,9,5
SKU-0065,ST-023,store,12,120.27,0.0,7,3
SKU-0065,ST-024,store,7,70.62,0.0,6,3
SKU-0065,ST-025,store,11,114.34,0.0,5,3
SKU-0065,ST-026,store,6,61.32,0.0,4,2
SKU-0065,ST-027,store,10,98.51,0.0,5,2
SKU-0065,ST-028,store,11,112.64,0.0,6,3
SKU-0065,ST-029,store,20,197.87,0.0,11,5
SKU-0065,ST-030,store,11,113.44,0.0,6,3
SKU-0065,ST-031,store,23,229.33,0.0,12,6
SKU-0065,ST-032,store,14,139.35,0.0,6,3
SKU-0065,ST-033,store,22,224.0,0.0,9,4
SKU-0065,ST-034,store,12,116.92,0.0,4,2
SKU-0065,ST-035,store,19,187.85,0.0,9,5
SKU-0065,ST-036,store,12,123.26,0.0,10,5
SKU-0065,ST-037,store,6,63.58,0.0,5,3
SKU-0065,ST-038,store,14,137.85,0.0,7,4
SKU-0065,ST-039,store,19,193.2,0.0,11,6
SKU-0065,ST-040,store,16,158.49,0.0,9,5
SKU-0065,ST-041,store,12,121.58,0.0,10,5
SKU-0065,ST-042,store,6,60.48,0.0,4,2
SKU-0065,ST-043,store,23,226.06,0.0,12,6
SKU-0065,ST-044,store,10,103.12,0.0,9,4
SKU-0065,ST-045,store,17,166.06,0.0,7,3
SKU-0065,ST-046,store,9,89.03,0.0,8,4
SKU-0065,ST-047,store,13,125.4,0.0,11,5
SKU-0065,ST-048,store,11,107.34,0.0,9,4
SKU-0065,ST-049,store,28,284.51,0.0,11,5
SKU-0065,ST-050,store,13,128.61,0.0,5,3
SKU-0074,DC-001,DC,57,571.84,0.0,20,10
SKU-0074,DC-002,DC,53,527.79,0.0,20,10
SKU-0074,DC-003,DC,53,532.9,0.0,20,10
SKU-0074,DC-004,DC,51,510.42,0.0,20,10
SKU-0074,DC-005,DC,1170,224.66,0.0,729,364
SKU-0074,DC-006,DC,41,406.7,0.0,20,10
SKU-0074,DC-007,DC,39,392.15,0.0,20,10
SKU-0074,DC-008,DC,36,362.61,0.0,20,10
SKU-0074,DC-009,DC,44,437.99,0.0,20,10
SKU-0074,DC-010,DC,1378,264.73,0.0,729,364
SKU-0074,ST-001,store,14,139.27,0.0,8,4
SKU-0074,ST-002,store,4,37.44,0.0,3,2
SKU-0074,ST-003,store,22,218.0,0.0,8,4
SKU-0074,ST-004,store,21,208.7,0.0,8,4
SKU-0074,ST-005,store,145,27.86,0.0,55,27
SKU-0074,ST-006,store,18,181.61,0.0,9,5
SKU-0074,ST-007,store,11,109.76,0.0,8,4
SKU-0074,ST-008,store,7,67.33,0.0,4,2
SKU-0074,ST-009,store,9,87.42,0.0,6,3
SKU-0074,ST-010,store,72,13.87,0.009,55,27
SKU-0074,ST-011,store,16,158.67,0.0,10,5
SKU-0074,ST-012,store,14,136.97,0.0,8,4
SKU-0074,ST-013,store,12,118.91,0.0,7,3
SKU-0074,ST-014,store,11,113.39,0.0,8,4
SKU-0074,ST-015,store,144,27.71,0.0,55,27
SKU-0074,ST-016,store,18,181.49,0.0,8,4
SKU-0074,ST-017,store,15,148.77,0.0,6,3
SKU-0074,ST-018,store,15,150.62,0.0,6,3
SKU-0074,ST-019,store,12,120.69,0.0,5,3
SKU-0074,ST-020,store,141,27.14,0.0,55,27
SKU-0074,ST-021,store,5,50.95,0.0,5,2
SKU-0074,ST-022,store,21,205.41,0.0,10,5
SKU-0074,ST-023,store,10,98.44,0.0,5,3
SKU-0074,ST-024,store,30,304.67,0.0,12,6
SKU-0074,ST-025,store,83,15.88,0.0,55,27
SKU-0074,ST-026,store,17,170.28,0.0,9,5
SKU-0074,ST-027,store,7,69.09,0.0,6,3
SKU-0074,ST-028,store,4,43.1,0.0,4,2
SKU-0074,ST-029,store,13,126.96,0.0,9,4
SKU-0074,ST-030,store,108,20.75,0.0,55,27
SKU-0074,ST-031,store,10,98.84,0.0,10,5
SKU-0074,ST-032,store,10,101.56,0.0,7,3
SKU-0074,ST-033,store,11,105.6,0.0,9,4
SKU-0074,ST-034,store,16,160.8,0.0,8,4
SKU-0074,ST-035,store,113,21.69,0.0,55,27
SKU-0074,ST-036,store,10,102.92,0.0,4,2
SKU-0074,ST-037,store,12,122.27,0.0,7,3
SKU-0074,ST-038,store,24,240.4,0.0,9,5
SKU-0074,ST-039,store,19,193.35,0.0,9,5
SKU-0074,ST-040,store,118,22.66,0.0,55,27
SKU-0074,ST-041,store,17,173.14,0.0,9,5
SKU-0074,ST-042,store,14,137.0,0.0,8,4
SKU-0074,ST-043,store,18,175.48,0.0,10,5
SKU-0074,ST-044,store,8,76.89,0.0,4,2
SKU-0074,ST-045,store,113,21.64,0.0,55,27
SKU-0074,ST-046,store,16,164.07,0.0,8,4
SKU-0074,ST-047,store,8,83.13,0.0,6,3
SKU-0074,ST-048,store,10,100.81,0.0,9,5
SKU-0074,ST-049,store,14,135.16,0.0,5,3
SKU-0074,ST-050,store,88,16.94,0.0,55,27
SKU-0078,DC-001,DC,40,400.21,0.0,20,10
SKU-0078,DC-002,DC,34,337.42,0.0,20,10
SKU-0078,DC-003,DC,1238,262.66,0.0,660,330
SKU-0078,DC-004,DC,40,401.87,0.0,20,10
SKU-0078,DC-005,DC,38,383.89,0.0,20,10
SKU-0078,DC-006,DC,37,374.71,0.0,20,10
SKU-0078,DC-007,DC,58,579.03,0.0,20,10
SKU-0078,DC-008,DC,1545,327.71,0.0,660,330
SKU-0078,DC-009,DC,31,314.83,0.0,20,10
SKU-0078,DC-010,DC,58,579.33,0.0,20,10
SKU-0078,ST-001,store,12,120.02,0.0,10,5
SKU-0078,ST-002,store,7,67.58,0.0,5,3
SKU-0078,ST-003,store,106,22.58,0.0,50,25
SKU-0078,ST-004,store,19,191.55,0.0,8,4
SKU-0078,ST-005,store,11,113.8,0.0,8,4
SKU-0078,ST-006,store,11,109.17,0.0,5,3
SKU-0078,ST-007,store,11,106.15,0.0,6,3
SKU-0078,ST-008,store,67,14.18,0.0,50,25
SKU-0078,ST-009,store,20,203.08,0.0,10,5
SKU-0078,ST-010,store,8,84.6,0.0,5,2
SKU-0078,ST-011,store,20,201.19,0.0,9,5
SKU-0078,ST-012,store,15,147.49,0.0,7,4
SKU-0078,ST-013,store,101,21.39,0.0,50,25
SKU-0078,ST-014,store,7,74.34,0.0,4,2
SKU-0078,ST-015,store,8,80.26,0.0,3,2
SKU-0078,ST-016,store,11,113.55,0.0,10,5
SKU-0078,ST-017,store,14,137.75,0.0,6,3
SKU-0078,ST-018,store,104,22.11,0.0,50,25
SKU-0078,ST-019,store,9,92.94,0.0,6,3
SKU-0078,ST-020,store,7,68.07,0.0,6,3
SKU-0078,ST-021,store,25,254.98,0.0,12,6
SKU-0078,ST-022,store,21,209.85,0.0,8,4
SKU-0078,ST-023,store,80,16.99,0.0,50,25
SKU-0078,ST-024,store,27,269.3,0.0,11,5
SKU-0078,ST-025,store,11,108.45,0.0,4,2
SKU-0078,ST-026,store,15,153.41,0.0,10,5
SKU-0078,ST-027,store,7,74.12,0.0,7,3
SKU-0078,ST-028,store,114,24.22,0.0,50,25
SKU-0078,ST-029,store,9,90.17,0.0,6,3
SKU-0078,ST-030,store,14,141.0,0.0,8,4
SKU-0078,ST-031,store,5,49.52,0.0,5,2
SKU-0078,ST-032,store,16,162.94,0.0,9,5
SKU-0078,ST-033,store,109,23.07,0.0,50,25
SKU-0078,ST-034,store,11,105.14,0.0,6,3
SKU-0078,ST-035,store,16,161.55,0.0,11,6
SKU-0078,ST-036,store,10,102.46,0.0,6,3
SKU-0078,ST-037,store,6,63.61,0.0,5,2
SKU-0078,ST-038,store,128,27.06,0.0,50,25
SKU-0078,ST-039,store,8,84.4,0.0,4,2
SKU-0078,ST-040,store,5,50.84,0.0,4,2
SKU-0078,ST-041,store,20,196.62,0.0,10,5
SKU-0078,ST-042,store,9,87.06,0.0,6,3
SKU-0078,ST-043,store,84,17.82,0.0,50,25
SKU-0078,ST-044,store,24,239.82,0.0,11,5
SKU-0078,ST-045,store,16,163.9,0.0,11,6
SKU-0078,ST-046,store,15,151.84,0.0,7,4
SKU-0078,ST-047,store,22,218.4,0.0,11,5
SKU-0078,ST-048,store,54,11.35,0.189,50,25
SKU-0078,ST-049,store,17,170.74,0.0,7,4
SKU-0078,ST-050,store,26,261.89,0.0,10,5
SKU-0081,DC-001,DC,52,524.25,0.0,20,10
SKU-0081,DC-002,DC,35,348.4,0.0,20,10
SKU-0081,DC-003,DC,36,360.46,0.0,20,10
SKU-0081,DC-004,DC,40,403.68,0.0,20,10
SKU-0081,DC-005,DC,33,334.54,0.0,20,10
SKU-0081,DC-006,DC,51,508.0,0.0,20,10
SKU-0081,DC-007,DC,41,407.51,0.0,20,10
SKU-0081,DC-008,DC,36,358.88,0.0,20,10
SKU-0081,DC-009,DC,37,370.76,0.0,20,10
SKU-0081,DC-010,DC,58,582.25,0.0,20,10
SKU-0081,ST-001,store,15,152.41,0.0,10,5
SKU-0081,ST-002,store,25,254.43,0.0,10,5
SKU-0081,ST-003,store,16,163.77,0.0,10,5
SKU-0081,ST-004,store,11,106.37,0.0,5,2
SKU-0081,ST-005,store,5,51.75,0.0,3,2
SKU-0081,ST-006,store,5,52.2,0.0,4,2
SKU-0081,ST-007,store,9,93.74,0.0,6,3
SKU-0081,ST-008,store,9,86.62,0.0,4,2
SKU-0081,ST-009,store,14,139.04,0.0,12,6
SKU-0081,ST-010,store,12,122.28,0.0,9,5
SKU-0081,ST-011,store,11,111.9,0.0,9,4
SKU-0081,ST-012,store,11,114.24,0.0,11,5
SKU-0081,ST-013,store,10,103.73,0.0,5,2
SKU-0081,ST-014,store,16,159.86,0.0,9,5
SKU-0081,ST-015,store,11,106.03,0.0,5,3
SKU-0081,ST-016,store,25,246.36,0.0,12,6
SKU-0081,ST-017,store,12,116.34,0.0,5,2
SKU-0081,ST-018,store,19,188.49,0.0,9,5
SKU-0081,ST-019,store,7,68.67,0.0,5,2
SKU-0081,ST-020,store,15,145.43,0.0,7,4
SKU-0081,ST-021,store,13,128.23,0.0,6,3
SKU-0081,ST-022,store,11,106.11,0.0,4,2
SKU-0081,ST-023,store,12,117.79,0.0,5,2
SKU-0081,ST-024,store,22,217.43,0.0,10,5
SKU-0081,ST-025,store,9,90.47,0.0,6,3
SKU-0081,ST-026,store,25,246.91,0.0,10,5
SKU-0081,ST-027,store,14,135.72,0.0,8,4
SKU-0081,ST-028,store,17,174.61,0.0,8,4
SKU-0081,ST-029,store,18,176.81,0.0,10,5
SKU-0081,ST-030,store,21,210.11,0.0,10,5
SKU-0081,ST-031,store,25,247.54,0.0,11,5
SKU-0081,ST-032,store,15,153.08,0.0,7,3
SKU-0081,ST-033,store,18,177.8,0.0,8,4
SKU-0081,ST-034,store,12,115.57,0.0,5,3
SKU-0081,ST-035,store,5,53.52,0.0,4,2
SKU-0081,ST-036,store,14,139.64,0.0,6,3
SKU-0081,ST-037,store,14,136.82,0.0,7,3
SKU-0081,ST-038,store,25,246.22,0.0,11,6
SKU-0081,ST-039,store,13,128.16,0.0,10,5
SKU-0081,ST-040,store,5,49.77,0.0,4,2
SKU-0081,ST-041,store,25,245.47,0.0,11,6
SKU-0081,ST-042,store,16,161.83,0.0,6,3
SKU-0081,ST-043,store,21,207.64,0.0,9,4
SKU-0081,ST-044,store,9,90.46,0.0,4,2
SKU-0081,ST-045,store,8,84.53,0.0,7,4
SKU-0081,ST-046,store,7,65.13,0.0,3,2
SKU-0081,ST-047,store,11,107.84,0.0,8,4
SKU-0081,ST-048,store,10,95.49,0.0,6,3
SKU-0081,ST-049,store,8,81.05,0.0,3,2
SKU-0081,ST-050,store,15,148.33,0.0,10,5
SKU-0082,DC-001,DC,55,553.33,0.0,20,10
SKU-0082,DC-002,DC,48,482.8,0.0,20,10
SKU-0082,DC-003,DC,605,247.57,0.0,342,171
SKU-0082,DC-004,DC,1014,375.84,0.0,378,189
SKU-0082,DC-005,DC,33,328.88,0.0,20,10
SKU-0082,DC-006,DC,43,427.16,0.0,20,10
SKU-0082,DC-007,DC,53,526.32,0.0,20,10
SKU-0082,DC-008,DC,974,398.46,0.0,342,171
SKU-0082,DC-009,DC,729,270.3,0.0,378,189
SKU-0082,DC-010,DC,48,481.0,0.0,20,10
SKU-0082,ST-001,store,26,258.4,0.0,11,5
SKU-0082,ST-002,store,4,35.08,0.0,3,2
SKU-0082,ST-003,store,34,13.81,0.014,26,13
SKU-0082,ST-004,store,29,10.72,0.234,28,14
SKU-0082,ST-005,store,12,122.68,0.0,11,6
SKU-0082,ST-006,store,17,169.67,0.0,11,6
SKU-0082,ST-007,store,6,59.82,0.0,4,2
SKU-0082,ST-008,store,57,23.24,0.0,26,13
SKU-0082,ST-009,store,35,12.86,0.081,28,14
SKU-0082,ST-010,store,15,150.02,0.0,12,6
SKU-0082,ST-011,store,11,113.52,0.0,11,6
SKU-0082,ST-012,store,17,174.25,0.0,10,5
SKU-0082,ST-013,store,59,23.93,0.0,26,13
SKU-0082,ST-014,store,59,22.0,0.0,28,14
SKU-0082,ST-015,store,5,51.5,0.0,5,2
SKU-0082,ST-016,store,13,130.5,0.0,7,3
SKU-0082,ST-017,store,15,148.41,0.0,11,5
SKU-0082,ST-018,store,39,15.77,0.0,26,13
SKU-0082,ST-019,store,44,16.45,0.0,28,14
SKU-0082,ST-020,store,12,115.13,0.0,10,5
SKU-0082,ST-021,store,15,152.68,0.0,8,4
SKU-0082,ST-022,store,15,146.76,0.0,8,4
SKU-0082,ST-023,store,44,18.09,0.0,26,13
SKU-0082,ST-024,store,75,27.76,0.0,28,14
SKU-0082,ST-025,store,17,168.97,0.0,7,4
SKU-0082,ST-026,store,16,161.29,0.0,8,4
SKU-0082,ST-027,store,27,271.89,0.0,10,5
SKU-0082,ST-028,store,32,12.97,0.074,26,13
SKU-0082,ST-029,store,56,20.67,0.0,28,14
SKU-0082,ST-030,store,5,50.11,0.0,5,2
SKU-0082,ST-031,store,29,294.42,0.0,11,6
SKU-0082,ST-032,store,15,154.41,0.0,9,5
SKU-0082,ST-033,store,58,23.73,0.0,26,13
SKU-0082,ST-034,store,75,27.78,0.0,28,14
SKU-0082,ST-035,store,27,273.79,0.0,11,6
SKU-0082,ST-036,store,10,103.67,0.0,8,4
SKU-0082,ST-037,store,5,47.03,0.0,4,2
SKU-0082,ST-038,store,40,16.47,0.0,26,13
SKU-0082,ST-039,store,30,11.2,0.2,28,14
SKU-0082,ST-040,store,22,215.73,0.0,9,5
SKU-0082,ST-041,store,12,116.12,0.0,10,5
SKU-0082,ST-042,store,13,125.49,0.0,5,2
SKU-0082,ST-043,store,68,27.95,0.0,26,13
SKU-0082,ST-044,store,74,27.51,0.0,28,14
SKU-0082,ST-045,store,14,140.49,0.0,11,6
SKU-0082,ST-046,store,14,136.85,0.0,10,5
SKU-0082,ST-047,store,10,96.67,0.0,5,3
SKU-0082,ST-048,store,60,24.55,0.0,26,13
SKU-0082,ST-049,store,49,18.26,0.0,28,14
SKU-0082,ST-050,store,13,126.47,0.0,5,3
SKU-0086,DC-001,DC,4651,270.03,0.0,2411,1206
SKU-0086,DC-002,DC,53,531.9,0.0,20,10
SKU-0086,DC-003,DC,9661,370.69,0.0,3649,1824
SKU-0086,DC-004,DC,7962,229.04,0.0,4867,2433
SKU-0086,DC-005,DC,43,433.66,0.0,20,10
SKU-0086,DC-006,DC,4093,237.67,0.0,2411,1206
SKU-0086,DC-007,DC,52,517.09,0.0,20,10
SKU-0086,DC-008,DC,9537,365.92,0.0,3649,1824
SKU-0086,DC-009,DC,9501,273.32,0.0,4867,2433
SKU-0086,DC-010,DC,50,504.48,0.0,20,10
SKU-0086,ST-001,store,306,17.77,0.0,181,90
SKU-0086,ST-002,store,17,172.42,0.0,8,4
SKU-0086,ST-003,store,656,25.19,0.0,274,137
SKU-0086,ST-004,store,665,19.13,0.0,365,182
SKU-0086,ST-005,store,14,136.29,0.0,9,5
SKU-0086,ST-006,store,322,18.67,0.0,181,90
SKU-0086,ST-007,store,7,68.3,0.0,4,2
SKU-0086,ST-008,store,443,17.01,0.0,274,137
SKU-0086,ST-009,store,925,26.62,0.0,365,182
SKU-0086,ST-010,store,14,142.47,0.0,5,3
SKU-0086,ST-011,store,244,14.18,0.0,181,90
SKU-0086,ST-012,store,13,129.65,0.0,8,4
SKU-0086,ST-013,store,684,26.25,0.0,274,137
SKU-0086,ST-014,store,659,18.94,0.0,365,182
SKU-0086,ST-015,store,7,68.84,0.0,5,3
SKU-0086,ST-016,store,406,23.58,0.0,181,90
SKU-0086,ST-017,store,25,251.39,0.0,11,6
SKU-0086,ST-018,store,510,19.58,0.0,274,137
SKU-0086,ST-019,store,925,26.61,0.0,365,182
SKU-0086,ST-020,store,10,104.12,0.0,8,4
SKU-0086,ST-021,store,251,14.58,0.0,181,90
SKU-0086,ST-022,store,21,206.76,0.0,9,4
SKU-0086,ST-023,store,592,22.73,0.0,274,137
SKU-0086,ST-024,store,440,12.65,0.096,365,182
SKU-0086,ST-025,store,8,79.28,0.0,7,4
SKU-0086,ST-026,store,458,26.61,0.0,181,90
SKU-0086,ST-027,store,10,99.0,0.0,4,2
SKU-0086,ST-028,store,437,16.76,0.0,274,137
SKU-0086,ST-029,store,721,20.73,0.0,365,182
SKU-0086,ST-030,store,22,223.28,0.0,9,5
SKU-0086,ST-031,store,396,22.98,0.0,181,90
SKU-0086,ST-032,store,11,108.24,0.0,8,4
SKU-0086,ST-033,store,365,14.01,0.0,274,137
SKU-0086,ST-034,store,779,22.41,0.0,365,182
SKU-0086,ST-035,store,15,145.44,0.0,7,3
SKU-0086,ST-036,store,416,24.16,0.0,181,90
SKU-0086,ST-037,store,5,54.71,0.0,5,3
SKU-0086,ST-038,store,502,19.25,0.0,274,137
SKU-0086,ST-039,store,562,16.18,0.0,365,182
SKU-0086,ST-040,store,7,67.49,0.0,4,2
SKU-0086,ST-041,store,298,17.32,0.0,181,90
SKU-0086,ST-042,store,8,77.8,0.0,5,3
SKU-0086,ST-043,store,294,11.3,0.193,274,137
SKU-0086,ST-044,store,951,27.35,0.0,365,182
SKU-0086,ST-045,store,12,123.41,0.0,9,5
SKU-0086,ST-046,store,351,20.39,0.0,181,90
SKU-0086,ST-047,store,17,168.04,0.0,9,4
SKU-0086,ST-048,store,550,21.09,0.0,274,137
SKU-0086,ST-049,store,894,25.71,0.0,365,182
SKU-0086,ST-050,store,12,115.19,0.0,11,6
SKU-0089,DC-001,DC,45,454.5,0.0,20,10
SKU-0089,DC-002,DC,44,437.33,0.0,20,10
SKU-0089,DC-003,DC,4847,218.66,0.0,3103,1552
SKU-0089,DC-004,DC,57,572.14,0.0,20,10
SKU-0089,DC-005,DC,60,597.54,0.0,20,10
SKU-0089,DC-006,DC,51,512.95,0.0,20,10
SKU-0089,DC-007,DC,38,381.81,0.0,20,10
SKU-0089,DC-008,DC,4962,223.84,0.0,3103,1552
SKU-0089,DC-009,DC,38,384.78,0.0,20,10
SKU-0089,DC-010,DC,48,481.83,0.0,20,10
SKU-0089,ST-001,store,12,124.89,0.0,6,3
SKU-0089,ST-002,store,16,160.38,0.0,12,6
SKU-0089,ST-003,store,399,18.0,0.0,233,116
SKU-0089,ST-004,store,13,127.13,0.0,7,4
SKU-0089,ST-005,store,5,53.49,0.0,5,2
SKU-0089,ST-006,store,21,205.62,0.0,10,5
SKU-0089,ST-007,store,13,134.75,0.0,10,5
SKU-0089,ST-008,store,399,18.0,0.0,233,116
SKU-0089,ST-009,store,14,143.91,0.0,9,4
SKU-0089,ST-010,store,10,96.06,0.0,5,2
SKU-0089,ST-011,store,26,261.33,0.0,11,6
SKU-0089,ST-012,store,15,148.53,0.0,12,6
SKU-0089,ST-013,store,399,18.0,0.0,233,116
SKU-0089,ST-014,store,10,97.65,0.0,6,3
SKU-0089,ST-015,store,13,126.58,0.0,6,3
SKU-0089,ST-016,store,19,193.18,0.0,10,5
SKU-0089,ST-017,store,15,147.56,0.0,9,5
SKU-0089,ST-018,store,399,18.0,0.0,233,116
SKU-0089,ST-019,store,5,48.44,0.0,4,2
SKU-0089,ST-020,store,19,186.35,0.0,7,4
SKU-0089,ST-021,store,28,282.11,0.0,11,6
SKU-0089,ST-022,store,14,141.29,0.0,6,3
SKU-0089,ST-023,store,399,18.0,0.0,233,116
SKU-0089,ST-024,store,6,61.81,0.0,4,2
SKU-0089,ST-025,store,15,152.65,0.0,6,3
SKU-0089,ST-026,store,22,218.47,0.0,8,4
SKU-0089,ST-027,store,5,53.38,0.0,4,2
SKU-0089,ST-028,store,399,18.0,0.0,233,116
SKU-0089,ST-029,store,13,130.05,0.0,5,2
SKU-0089,ST-030,store,19,185.96,0.0,9,5
SKU-0089,ST-031,store,10,98.06,0.0,4,2
SKU-0089,ST-032,store,27,274.24,0.0,12,6
SKU-0089,ST-033,store,399,18.0,0.0,233,116
SKU-0089,ST-034,store,17,172.92,0.0,9,5
SKU-0089,ST-035,store,8,81.75,0.0,3,2
SKU-0089,ST-036,store,8,77.71,0.0,5,3
SKU-0089,ST-037,store,25,252.48,0.0,11,6
SKU-0089,ST-038,store,399,18.0,0.0,233,116
SKU-0089,ST-039,store,13,125.46,0.0,5,3
SKU-0089,ST-040,store,15,149.17,0.0,8,4
SKU-0089,ST-041,store,8,81.55,0.0,5,2
SKU-0089,ST-042,store,9,92.52,0.0,6,3
SKU-0089,ST-043,store,399,18.0,0.0,233,116
SKU-0089,ST-044,store,16,161.38,0.0,11,5
SKU-0089,ST-045,store,13,128.79,0.0,5,3
SKU-0089,ST-046,store,19,193.38,0.0,10,5
SKU-0089,ST-047,store,10,104.07,0.0,9,5
SKU-0089,ST-048,store,399,18.0,0.0,233,116
SKU-0089,ST-049,store,20,197.09,0.0,11,6
SKU-0089,ST-050,store,21,206.13,0.0,11,5
SKU-0095,DC-001,DC,521,217.57,0.0,336,168
SKU-0095,DC-002,DC,30,303.88,0.0,20,10
SKU-0095,DC-003,DC,34,338.0,0.0,20,10
SKU-0095,DC-004,DC,59,589.21,0.0,20,10
SKU-0095,DC-005,DC,59,587.06,0.0,20,10
SKU-0095,DC-006,DC,524,218.75,0.0,336,168
SKU-0095,DC-007,DC,41,410.76,0.0,20,10
SKU-0095,DC-008,DC,58,584.02,0.0,20,10
SKU-0095,DC-009,DC,47,465.91,0.0,20,10
SKU-0095,DC-010,DC,54,537.62,0.0,20,10
SKU-0095,ST-001,store,34,14.07,0.0,25,13
SKU-0095,ST-002,store,6,60.86,0.0,4,2
SKU-0095,ST-003,store,24,235.4,0.0,9,5
SKU-0095,ST-004,store,17,168.6,0.0,10,5
SKU-0095,ST-005,store,16,155.74,0.0,6,3
SKU-0095,ST-006,store,47,19.55,0.0,25,13
SKU-0095,ST-007,store,10,104.96,0.0,7,4
SKU-0095,ST-008,store,12,115.41,0.0,9,5
SKU-0095,ST-009,store,15,146.32,0.0,6,3
SKU-0095,ST-010,store,11,110.91,0.0,9,5
SKU-0095,ST-011,store,40,16.76,0.0,25,13
SKU-0095,ST-012,store,9,90.98,0.0,7,3
SKU-0095,ST-013,store,9,88.77,0.0,5,2
SKU-0095,ST-014,store,12,121.02,0.0,6,3
SKU-0095,ST-015,store,23,227.3,0.0,9,4
SKU-0095,ST-016,store,50,20.84,0.0,25,13
SKU-0095,ST-017,store,26,261.6,0.0,10,5
SKU-0095,ST-018,store,9,88.15,0.0,7,3
SKU-0095,ST-019,store,12,118.09,0.0,6,3
SKU-0095,ST-020,store,7,71.82,0.0,6,3
SKU-0095,ST-021,store,31,12.94,0.076,25,13
SKU-0095,ST-022,store,7,74.58,0.0,6,3
SKU-0095,ST-023,store,11,113.86,0.0,11,6
SKU-0095,ST-024,store,13,129.71,0.0,5,3
SKU-0095,ST-025,store,26,260.78,0.0,10,5
SKU-0095,ST-026,store,62,25.85,0.0,25,13
SKU-0095,ST-027,store,8,78.33,0.0,7,3
SKU-0095,ST-028,store,17,170.21,0.0,10,5
SKU-0095,ST-029,store,9,92.38,0.0,4,2
SKU-0095,ST-030,store,4,43.99,0.0,3,2
SKU-0095,ST-031,store,53,21.98,0.0,25,13
SKU-0095,ST-032,store,6,57.31,0.0,5,3
SKU-0095,ST-033,store,14,137.65,0.0,9,5
SKU-0095,ST-034,store,12,124.39,0.0,11,6
SKU-0095,ST-035,store,15,153.42,0.0,6,3
SKU-0095,ST-036,store,29,11.89,0.151,25,13
SKU-0095,ST-037,store,26,260.64,0.0,11,5
SKU-0095,ST-038,store,8,80.93,0.0,4,2
SKU-0095,ST-039,store,10,103.62,0.0,4,2
SKU-0095,ST-040,store,19,187.43,0.0,12,6
SKU-0095,ST-041,store,65,27.31,0.0,25,13
SKU-0095,ST-042,store,11,109.63,0.0,5,3
SKU-0095,ST-043,store,5,53.54,0.0,5,3
SKU-0095,ST-044,store,11,106.81,0.0,6,3
SKU-0095,ST-045,store,9,88.22,0.0,5,2
SKU-0095,ST-046,store,64,26.79,0.0,25,13
SKU-0095,ST-047,store,17,174.31,0.0,10,5
SKU-0095,ST-048,store,17,165.76,0.0,7,3
SKU-0095,ST-049,store,14,138.04,0.0,8,4
SKU-0095,ST-050,store,14,140.74,0.0,5,3
SKU-0097,DC-001,DC,45,446.39,0.0,20,10
SKU-0097,DC-002,DC,40,397.83,0.0,20,10
SKU-0097,DC-003,DC,57,569.77,0.0,20,10
SKU-0097,DC-004,DC,2402,352.81,0.0,953,477
SKU-0097,DC-005,DC,2809,395.85,0.0,993,497
SKU-0097,DC-006,DC,39,390.05,0.0,20,10
SKU-0097,DC-007,DC,59,593.21,0.0,20,10
SKU-0097,DC-008,DC,56,561.61,0.0,20,10
SKU-0097,DC-009,DC,2340,343.59,0.0,953,477
SKU-0097,DC-010,DC,2943,414.8,0.0,993,497
SKU-0097,ST-001,store,13,127.77,0.0,7,3
SKU-0097,ST-002,store,19,192.57,0.0,8,4
SKU-0097,ST-003,store,24,235.6,0.0,9,5
SKU-0097,ST-004,store,128,18.73,0.0,72,36
SKU-0097,ST-005,store,145,20.45,0.0,74,37
SKU-0097,ST-006,store,16,156.03,0.0,7,3
SKU-0097,ST-007,store,25,245.23,0.0,9,5
SKU-0097,ST-008,store,23,226.36,0.0,12,6
SKU-0097,ST-009,store,76,11.17,0.202,72,36
SKU-0097,ST-010,store,147,20.76,0.0,74,37
SKU-0097,ST-011,store,10,98.28,0.0,9,4
SKU-0097,ST-012,store,11,113.15,0.0,5,2
SKU-0097,ST-013,store,17,174.86,0.0,7,3
SKU-0097,ST-014,store,110,16.15,0.0,72,36
SKU-0097,ST-015,store,196,27.66,0.0,74,37
SKU-0097,ST-016,store,20,203.82,0.0,9,5
