shipment_id,week,sku_id,destination_region,planned_arrival_date,actual_arrival_date,delay_days,units_shipped,shipment_status,carrier,shipment_cost_inr,anomaly_flag
SHP00921,2025-W11,SKU-003,North,2025-03-11,2025-03-13,2,1411,LATE_MINOR,BlueDart,7536.0,False
SHP00922,2025-W11,SKU-003,North,2025-03-11,2025-03-12,1,483,LATE_MINOR,Delhivery,5412.0,False
SHP00923,2025-W11,SKU-003,North,2025-03-14,2025-03-15,1,726,LATE_MINOR,Delhivery,3103.0,False
SHP00924,2025-W11,SKU-003,South,2025-03-12,2025-03-14,2,714,LATE_MINOR,BlueDart,5375.0,False
SHP00925,2025-W11,SKU-003,East,2025-03-15,2025-03-16,1,770,LATE_MINOR,BlueDart,3463.0,False
SHP00926,2025-W11,SKU-003,East,2025-03-11,2025-03-10,0,1418,ON_TIME,XpressBees,2781.0,False
SHP00927,2025-W11,SKU-003,East,2025-03-15,2025-03-17,2,620,LATE_MINOR,XpressBees,1863.0,False
SHP00928,2025-W11,SKU-003,West,2025-03-11,2025-03-11,0,731,LATE_MINOR,Ecom Express,2637.0,False
SHP00929,2025-W11,SKU-003,Central,2025-03-12,2025-03-12,0,695,LATE_MINOR,XpressBees,6175.0,False
SHP00930,2025-W11,SKU-004,North,2025-03-12,2025-03-11,0,1460,ON_TIME,XpressBees,1808.0,False
SHP00931,2025-W11,SKU-004,North,2025-03-11,2025-03-13,2,656,LATE_MINOR,Delhivery,1962.0,False
SHP00932,2025-W11,SKU-004,North,2025-03-13,2025-03-15,2,597,LATE_MINOR,Delhivery,6469.0,False
SHP00933,2025-W11,SKU-004,South,2025-03-15,2025-03-15,0,1031,LATE_MINOR,BlueDart,7315.0,False
SHP00934,2025-W11,SKU-004,South,2025-03-12,2025-03-11,0,654,ON_TIME,Delhivery,6539.0,False
SHP00935,2025-W11,SKU-004,South,2025-03-15,2025-03-16,1,806,LATE_MINOR,Ecom Express,1727.0,False
SHP00936,2025-W11,SKU-004,East,2025-03-15,2025-03-16,1,889,LATE_MINOR,BlueDart,1964.0,False
SHP00937,2025-W11,SKU-004,West,2025-03-15,2025-03-14,0,300,ON_TIME,BlueDart,4257.0,False
SHP00938,2025-W11,SKU-004,Central,2025-03-11,2025-03-10,0,1303,ON_TIME,BlueDart,3342.0,False
SHP00939,2025-W11,SKU-004,Central,2025-03-15,2025-03-17,2,1324,LATE_MINOR,Ecom Express,3347.0,False
SHP00940,2025-W11,SKU-004,Central,2025-03-11,2025-03-12,1,710,LATE_MINOR,Delhivery,7238.0,False
SHP00941,2025-W11,SKU-005,North,2025-03-14,2025-03-14,0,360,LATE_MINOR,Ecom Express,2645.0,False
SHP00942,2025-W11,SKU-005,North,2025-03-15,2025-03-15,0,893,LATE_MINOR,BlueDart,4344.0,False
SHP00943,2025-W11,SKU-005,North,2025-03-12,2025-03-13,1,889,LATE_MINOR,Delhivery,2673.0,False
SHP00944,2025-W11,SKU-005,South,2025-03-11,2025-03-10,0,1106,ON_TIME,Ecom Express,4840.0,False
SHP00945,2025-W11,SKU-005,South,2025-03-15,2025-03-17,2,1396,LATE_MINOR,XpressBees,3589.0,False
SHP00946,2025-W11,SKU-005,South,2025-03-14,2025-03-16,2,1074,LATE_MINOR,BlueDart,5339.0,False
SHP00947,2025-W11,SKU-005,East,2025-03-15,2025-03-15,0,1062,LATE_MINOR,BlueDart,3037.0,False
SHP00948,2025-W11,SKU-005,East,2025-03-15,2025-03-17,2,998,LATE_MINOR,Ecom Express,5759.0,False
SHP00949,2025-W11,SKU-005,West,2025-03-15,2025-03-14,0,202,ON_TIME,XpressBees,3892.0,False
SHP00950,2025-W11,SKU-005,Central,2025-03-15,2025-03-14,0,704,ON_TIME,Ecom Express,7594.0,False
SHP00951,2025-W11,SKU-005,Central,2025-03-15,2025-03-14,0,974,ON_TIME,XpressBees,7731.0,False
SHP00952,2025-W11,SKU-005,Central,2025-03-13,2025-03-14,1,787,LATE_MINOR,Delhivery,4131.0,False
SHP00953,2025-W11,SKU-006,North,2025-03-13,2025-03-13,0,356,LATE_MINOR,Ecom Express,6753.0,False
SHP00954,2025-W11,SKU-006,North,2025-03-14,2025-03-15,1,611,LATE_MINOR,BlueDart,4336.0,False
SHP00955,2025-W11,SKU-006,North,2025-03-14,2025-03-13,0,652,ON_TIME,XpressBees,4451.0,False
SHP00956,2025-W11,SKU-006,South,2025-03-14,2025-03-15,1,593,LATE_MINOR,XpressBees,7767.0,False
SHP00957,2025-W11,SKU-006,South,2025-03-11,2025-03-10,0,1298,ON_TIME,Delhivery,3815.0,False
SHP00958,2025-W11,SKU-006,East,2025-03-13,2025-03-12,0,753,ON_TIME,Ecom Express,3669.0,False
SHP00959,2025-W11,SKU-006,East,2025-03-11,2025-03-13,2,235,LATE_MINOR,Delhivery,7025.0,False
SHP00960,2025-W11,SKU-006,East,2025-03-13,2025-03-13,0,1451,LATE_MINOR,Delhivery,3347.0,False
SHP00961,2025-W11,SKU-006,West,2025-03-15,2025-03-16,1,855,LATE_MINOR,XpressBees,4740.0,False
SHP00962,2025-W11,SKU-006,Central,2025-03-14,2025-03-16,2,1039,LATE_MINOR,XpressBees,7700.0,False
SHP00963,2025-W11,SKU-006,Central,2025-03-14,2025-03-16,2,507,LATE_MINOR,Delhivery,2315.0,False
SHP00964,2025-W11,SKU-006,Central,2025-03-12,2025-03-12,0,1127,LATE_MINOR,BlueDart,4187.0,False
SHP00965,2025-W11,SKU-007,North,2025-03-11,2025-03-12,1,1041,LATE_MINOR,Delhivery,3263.0,False
SHP00966,2025-W11,SKU-007,North,2025-03-11,2025-03-13,2,1175,LATE_MINOR,BlueDart,3967.0,False
SHP00967,2025-W11,SKU-007,South,2025-03-12,2025-03-14,2,1030,LATE_MINOR,XpressBees,6985.0,False
SHP00968,2025-W11,SKU-007,East,2025-03-12,2025-03-13,1,496,LATE_MINOR,BlueDart,6046.0,False
SHP00969,2025-W11,SKU-007,East,2025-03-11,2025-03-12,1,764,LATE_MINOR,BlueDart,3321.0,False
SHP00970,2025-W11,SKU-007,West,2025-03-13,2025-03-13,0,525,LATE_MINOR,XpressBees,6902.0,False
SHP00971,2025-W11,SKU-007,West,2025-03-14,2025-03-15,1,1439,LATE_MINOR,Delhivery,5503.0,False
SHP00972,2025-W11,SKU-007,Central,2025-03-11,2025-03-11,0,535,LATE_MINOR,XpressBees,2867.0,False
SHP00973,2025-W11,SKU-007,Central,2025-03-11,2025-03-10,0,1337,ON_TIME,XpressBees,5800.0,False
SHP00974,2025-W11,SKU-008,North,2025-03-14,2025-03-15,1,383,LATE_MINOR,XpressBees,3715.0,False
SHP00975,2025-W11,SKU-008,North,2025-03-11,2025-03-12,1,1264,LATE_MINOR,BlueDart,4284.0,False
SHP00976,2025-W11,SKU-008,South,2025-03-13,2025-03-13,0,515,LATE_MINOR,Delhivery,3845.0,False
SHP00977,2025-W11,SKU-008,East,2025-03-15,2025-03-15,0,846,LATE_MINOR,Delhivery,6565.0,False
SHP00978,2025-W11,SKU-008,East,2025-03-11,2025-03-13,2,464,LATE_MINOR,XpressBees,6931.0,False
SHP00979,2025-W11,SKU-008,East,2025-03-14,2025-03-14,0,1268,LATE_MINOR,BlueDart,4740.0,False
SHP00980,2025-W11,SKU-008,West,2025-03-12,2025-03-14,2,730,LATE_MINOR,Ecom Express,1845.0,False
SHP00981,2025-W11,SKU-008,West,2025-03-11,2025-03-10,0,931,ON_TIME,BlueDart,3372.0,False
SHP00982,2025-W11,SKU-008,West,2025-03-15,2025-03-16,1,789,LATE_MINOR,Ecom Express,3411.0,False
SHP00983,2025-W11,SKU-008,Central,2025-03-11,2025-03-12,1,580,LATE_MINOR,Delhivery,5218.0,False
SHP00984,2025-W11,SKU-009,North,2025-03-11,2025-03-12,1,941,LATE_MINOR,XpressBees,4467.0,False
SHP00985,2025-W11,SKU-009,North,2025-03-13,2025-03-13,0,1152,LATE_MINOR,XpressBees,6132.0,False
SHP00986,2025-W11,SKU-009,South,2025-03-14,2025-03-13,0,837,ON_TIME,BlueDart,1706.0,False
SHP00987,2025-W11,SKU-009,East,2025-03-11,2025-03-12,1,1362,LATE_MINOR,Ecom Express,7078.0,False
SHP00988,2025-W11,SKU-009,East,2025-03-11,2025-03-11,0,1008,LATE_MINOR,XpressBees,4403.0,False
SHP00989,2025-W11,SKU-009,East,2025-03-15,2025-03-16,1,1211,LATE_MINOR,Delhivery,2474.0,False
SHP00990,2025-W11,SKU-009,West,2025-03-13,2025-03-12,0,834,ON_TIME,Delhivery,1899.0,False
SHP00991,2025-W11,SKU-009,West,2025-03-14,2025-03-14,0,955,LATE_MINOR,BlueDart,6519.0,False
SHP00992,2025-W11,SKU-009,West,2025-03-12,2025-03-14,2,353,LATE_MINOR,XpressBees,2349.0,False
SHP00993,2025-W11,SKU-009,Central,2025-03-15,2025-03-16,1,1380,LATE_MINOR,Delhivery,3284.0,False
SHP00994,2025-W11,SKU-009,Central,2025-03-12,2025-03-14,2,591,LATE_MINOR,Ecom Express,1823.0,False
SHP00995,2025-W11,SKU-010,North,2025-03-15,2025-03-14,0,230,ON_TIME,Delhivery,4684.0,False
SHP00996,2025-W11,SKU-010,North,2025-03-11,2025-03-11,0,373,LATE_MINOR,BlueDart,5845.0,False
SHP00997,2025-W11,SKU-010,North,2025-03-12,2025-03-14,2,407,LATE_MINOR,Ecom Express,5881.0,False
SHP00998,2025-W11,SKU-010,South,2025-03-13,2025-03-15,2,487,LATE_MINOR,XpressBees,3269.0,False
SHP00999,2025-W11,SKU-010,East,2025-03-12,2025-03-13,1,1152,LATE_MINOR,XpressBees,4054.0,False
SHP01000,2025-W11,SKU-010,West,2025-03-11,2025-03-12,1,331,LATE_MINOR,Delhivery,7762.0,False
SHP01001,2025-W11,SKU-010,West,2025-03-15,2025-03-15,0,806,LATE_MINOR,BlueDart,3804.0,False
SHP01002,2025-W11,SKU-010,West,2025-03-14,2025-03-14,0,360,LATE_MINOR,Ecom Express,6050.0,False
SHP01003,2025-W11,SKU-010,Central,2025-03-11,2025-03-13,2,1468,LATE_MINOR,XpressBees,5195.0,False
SHP01004,2025-W11,SKU-010,Central,2025-03-13,2025-03-15,2,1311,LATE_MINOR,Ecom Express,2571.0,False
SHP01005,2025-W11,SKU-010,Central,2025-03-12,2025-03-13,1,802,LATE_MINOR,Delhivery,4161.0,False
SHP01006,2025-W12,SKU-001,North,2025-03-21,2025-03-20,0,1063,ON_TIME,Delhivery,6370.0,False
SHP01007,2025-W12,SKU-001,North,2025-03-20,2025-03-22,2,1383,LATE_MINOR,Delhivery,2637.0,False
SHP01008,2025-W12,SKU-001,South,2025-03-18,2025-03-20,2,751,LATE_MINOR,Delhivery,5805.0,False
SHP01009,2025-W12,SKU-001,South,2025-03-21,2025-03-23,2,1115,LATE_MINOR,Delhivery,5289.0,False
SHP01010,2025-W12,SKU-001,East,2025-03-18,2025-03-17,0,1300,ON_TIME,XpressBees,1549.0,False
SHP01011,2025-W12,SKU-001,East,2025-03-19,2025-03-18,0,323,ON_TIME,BlueDart,1751.0,False
SHP01012,2025-W12,SKU-001,West,2025-03-22,2025-03-21,0,873,ON_TIME,XpressBees,7720.0,False
SHP01013,2025-W12,SKU-001,West,2025-03-22,2025-03-23,1,959,LATE_MINOR,BlueDart,5776.0,False
SHP01014,2025-W12,SKU-001,West,2025-03-22,2025-03-23,1,966,LATE_MINOR,Ecom Express,7306.0,False
SHP01015,2025-W12,SKU-001,Central,2025-03-22,2025-03-24,2,486,LATE_MINOR,Delhivery,4090.0,False
SHP01016,2025-W12,SKU-001,Central,2025-03-20,2025-03-21,1,490,LATE_MINOR,Delhivery,5512.0,False
SHP01017,2025-W12,SKU-002,North,2025-03-21,2025-03-22,1,458,LATE_MINOR,Delhivery,6394.0,False
SHP01018,2025-W12,SKU-002,North,2025-03-21,2025-03-23,2,686,LATE_MINOR,Ecom Express,1567.0,False
SHP01019,2025-W12,SKU-002,South,2025-03-19,2025-03-20,1,206,LATE_MINOR,BlueDart,2461.0,False
SHP01020,2025-W12,SKU-002,South,2025-03-21,2025-03-22,1,1351,LATE_MINOR,XpressBees,5746.0,False
SHP01021,2025-W12,SKU-002,East,2025-03-20,2025-03-19,0,748,ON_TIME,Delhivery,7706.0,False
SHP01022,2025-W12,SKU-002,East,2025-03-20,2025-03-22,2,1085,LATE_MINOR,Ecom Express,4953.0,False
SHP01023,2025-W12,SKU-002,West,2025-03-18,2025-03-17,0,227,ON_TIME,Ecom Express,2364.0,False
SHP01024,2025-W12,SKU-002,West,2025-03-20,2025-03-19,0,545,ON_TIME,Ecom Express,7496.0,False
SHP01025,2025-W12,SKU-002,West,2025-03-21,2025-03-21,0,541,LATE_MINOR,XpressBees,6988.0,False
SHP01026,2025-W12,SKU-002,Central,2025-03-21,2025-03-21,0,899,LATE_MINOR,BlueDart,3900.0,False
SHP01027,2025-W12,SKU-002,Central,2025-03-19,2025-03-20,1,950,LATE_MINOR,XpressBees,4724.0,False
SHP01028,2025-W12,SKU-003,North,2025-03-18,2025-03-20,2,1092,LATE_MINOR,BlueDart,4399.0,False
SHP01029,2025-W12,SKU-003,North,2025-03-21,2025-03-20,0,1158,ON_TIME,XpressBees,3447.0,False
SHP01030,2025-W12,SKU-003,North,2025-03-20,2025-03-20,0,1373,LATE_MINOR,XpressBees,7332.0,False
SHP01031,2025-W12,SKU-003,South,2025-03-21,2025-03-22,1,303,LATE_MINOR,Delhivery,3774.0,False
SHP01032,2025-W12,SKU-003,South,2025-03-22,2025-03-23,1,497,LATE_MINOR,Ecom Express,4149.0,False
SHP01033,2025-W12,SKU-003,South,2025-03-20,2025-03-20,0,344,LATE_MINOR,BlueDart,4311.0,False
SHP01034,2025-W12,SKU-003,East,2025-03-20,2025-03-20,0,488,LATE_MINOR,BlueDart,5738.0,False
SHP01035,2025-W12,SKU-003,East,2025-03-18,2025-03-17,0,1223,ON_TIME,BlueDart,3075.0,False
SHP01036,2025-W12,SKU-003,West,2025-03-18,2025-03-17,0,265,ON_TIME,Ecom Express,1654.0,False
SHP01037,2025-W12,SKU-003,West,2025-03-22,2025-03-22,0,847,LATE_MINOR,BlueDart,5619.0,False
SHP01038,2025-W12,SKU-003,West,2025-03-21,2025-03-22,1,900,LATE_MINOR,XpressBees,5142.0,False
SHP01039,2025-W12,SKU-003,Central,2025-03-22,2025-03-21,0,1174,ON_TIME,Delhivery,4100.0,False
SHP01040,2025-W12,SKU-003,Central,2025-03-18,2025-03-20,2,388,LATE_MINOR,XpressBees,5815.0,False
SHP01041,2025-W12,SKU-003,Central,2025-03-19,2025-03-19,0,352,LATE_MINOR,XpressBees,4741.0,False
SHP01042,2025-W12,SKU-004,North,2025-03-21,2025-03-20,0,635,ON_TIME,Ecom Express,6229.0,False
SHP01043,2025-W12,SKU-004,North,2025-03-22,2025-03-21,0,360,ON_TIME,Ecom Express,1501.0,False
SHP01044,2025-W12,SKU-004,South,2025-03-18,2025-03-19,1,670,LATE_MINOR,XpressBees,6900.0,False
SHP01045,2025-W12,SKU-004,South,2025-03-20,2025-03-20,0,980,LATE_MINOR,Ecom Express,5344.0,False
SHP01046,2025-W12,SKU-004,East,2025-03-21,2025-03-23,2,348,LATE_MINOR,Ecom Express,6660.0,False
SHP01047,2025-W12,SKU-004,East,2025-03-20,2025-03-22,2,1241,LATE_MINOR,BlueDart,2460.0,False
SHP01048,2025-W12,SKU-004,West,2025-03-22,2025-03-22,0,827,LATE_MINOR,Delhivery,6861.0,False
SHP01049,2025-W12,SKU-004,West,2025-03-21,2025-03-22,1,591,LATE_MINOR,Ecom Express,5848.0,False
SHP01050,2025-W12,SKU-004,Central,2025-03-20,2025-03-21,1,1291,LATE_MINOR,Delhivery,1345.0,False
SHP01051,2025-W12,SKU-005,North,2025-03-18,2025-03-20,2,254,LATE_MINOR,Ecom Express,6298.0,False
SHP01052,2025-W12,SKU-005,North,2025-03-20,2025-03-19,0,592,ON_TIME,BlueDart,6769.0,False
SHP01053,2025-W12,SKU-005,North,2025-03-22,2025-03-22,0,619,LATE_MINOR,XpressBees,7155.0,False
SHP01054,2025-W12,SKU-005,South,2025-03-19,2025-03-18,0,434,ON_TIME,Delhivery,4368.0,False
SHP01055,2025-W12,SKU-005,East,2025-03-19,2025-03-20,1,299,LATE_MINOR,Delhivery,3608.0,False
SHP01056,2025-W12,SKU-005,East,2025-03-19,2025-03-18,0,663,ON_TIME,Ecom Express,1208.0,False
SHP01057,2025-W12,SKU-005,East,2025-03-22,2025-03-22,0,312,LATE_MINOR,BlueDart,6624.0,False
SHP01058,2025-W12,SKU-005,West,2025-03-19,2025-03-19,0,633,LATE_MINOR,BlueDart,2618.0,False
SHP01059,2025-W12,SKU-005,West,2025-03-19,2025-03-20,1,371,LATE_MINOR,Ecom Express,7322.0,False
SHP01060,2025-W12,SKU-005,West,2025-03-22,2025-03-21,0,468,ON_TIME,Delhivery,1212.0,False
SHP01061,2025-W12,SKU-005,Central,2025-03-22,2025-03-22,0,868,LATE_MINOR,XpressBees,6147.0,False
SHP01062,2025-W12,SKU-005,Central,2025-03-18,2025-03-18,0,691,LATE_MINOR,BlueDart,7522.0,False
SHP01063,2025-W12,SKU-005,Central,2025-03-22,2025-03-23,1,997,LATE_MINOR,Ecom Express,6763.0,False
SHP01064,2025-W12,SKU-006,North,2025-03-19,2025-03-20,1,1010,LATE_MINOR,Delhivery,5425.0,False
SHP01065,2025-W12,SKU-006,South,2025-03-19,2025-03-19,0,202,LATE_MINOR,Ecom Express,5790.0,False
SHP01066,2025-W12,SKU-006,South,2025-03-20,2025-03-19,0,1412,ON_TIME,XpressBees,7761.0,False
SHP01067,2025-W12,SKU-006,South,2025-03-18,2025-03-17,0,634,ON_TIME,BlueDart,4501.0,False
SHP01068,2025-W12,SKU-006,East,2025-03-20,2025-03-22,2,236,LATE_MINOR,XpressBees,5053.0,False
SHP01069,2025-W12,SKU-006,West,2025-03-20,2025-03-22,2,679,LATE_MINOR,XpressBees,7935.0,False
SHP01070,2025-W12,SKU-006,West,2025-03-20,2025-03-22,2,1493,LATE_MINOR,Delhivery,5220.0,False
SHP01071,2025-W12,SKU-006,Central,2025-03-18,2025-03-18,0,1458,LATE_MINOR,Delhivery,5201.0,False
SHP01072,2025-W12,SKU-006,Central,2025-03-19,2025-03-18,0,1061,ON_TIME,Delhivery,4009.0,False
SHP01073,2025-W12,SKU-006,Central,2025-03-22,2025-03-24,2,356,LATE_MINOR,Delhivery,3261.0,False
SHP01074,2025-W12,SKU-007,North,2025-03-20,2025-03-22,2,1150,LATE_MINOR,BlueDart,6155.0,False
SHP01075,2025-W12,SKU-007,South,2025-03-18,2025-03-17,0,750,ON_TIME,Delhivery,7202.0,False
SHP01076,2025-W12,SKU-007,South,2025-03-18,2025-03-19,1,323,LATE_MINOR,BlueDart,3844.0,False
SHP01077,2025-W12,SKU-007,East,2025-03-20,2025-03-21,1,784,LATE_MINOR,Delhivery,3513.0,False
SHP01078,2025-W12,SKU-007,West,2025-03-22,2025-03-24,2,279,LATE_MINOR,Delhivery,3927.0,False
SHP01079,2025-W12,SKU-007,Central,2025-03-19,2025-03-21,2,769,LATE_MINOR,BlueDart,3877.0,False
SHP01080,2025-W12,SKU-008,North,2025-03-18,2025-03-17,0,273,ON_TIME,BlueDart,2873.0,False
SHP01081,2025-W12,SKU-008,South,2025-03-22,2025-03-22,0,1055,LATE_MINOR,Ecom Express,7803.0,False
SHP01082,2025-W12,SKU-008,East,2025-03-18,2025-03-20,2,966,LATE_MINOR,Ecom Express,2624.0,False
SHP01083,2025-W12,SKU-008,East,2025-03-21,2025-03-23,2,582,LATE_MINOR,BlueDart,6431.0,False
SHP01084,2025-W12,SKU-008,West,2025-03-20,2025-03-22,2,430,LATE_MINOR,XpressBees,5085.0,False
SHP01085,2025-W12,SKU-008,West,2025-03-20,2025-03-22,2,580,LATE_MINOR,XpressBees,6987.0,False
SHP01086,2025-W12,SKU-008,Central,2025-03-21,2025-03-20,0,234,ON_TIME,Delhivery,6859.0,False
SHP01087,2025-W12,SKU-008,Central,2025-03-22,2025-03-21,0,627,ON_TIME,BlueDart,5472.0,False
SHP01088,2025-W12,SKU-008,Central,2025-03-19,2025-03-18,0,1069,ON_TIME,Delhivery,3203.0,False
SHP01089,2025-W12,SKU-009,North,2025-03-20,2025-03-20,0,816,LATE_MINOR,Delhivery,6660.0,False
SHP01090,2025-W12,SKU-009,South,2025-03-20,2025-03-20,0,262,LATE_MINOR,Delhivery,6519.0,False
SHP01091,2025-W12,SKU-009,South,2025-03-18,2025-03-18,0,1329,LATE_MINOR,BlueDart,7333.0,False
SHP01092,2025-W12,SKU-009,East,2025-03-20,2025-03-19,0,669,ON_TIME,XpressBees,4481.0,False
SHP01093,2025-W12,SKU-009,East,2025-03-19,2025-03-19,0,466,LATE_MINOR,Delhivery,4401.0,False
SHP01094,2025-W12,SKU-009,West,2025-03-21,2025-03-20,0,436,ON_TIME,BlueDart,6713.0,False
SHP01095,2025-W12,SKU-009,Central,2025-03-19,2025-03-19,0,1086,LATE_MINOR,BlueDart,4363.0,False
SHP01096,2025-W12,SKU-010,North,2025-03-20,2025-03-21,1,1405,LATE_MINOR,XpressBees,1980.0,False
SHP01097,2025-W12,SKU-010,South,2025-03-22,2025-03-22,0,318,LATE_MINOR,Delhivery,6048.0,False
SHP01098,2025-W12,SKU-010,East,2025-03-18,2025-03-20,2,625,LATE_MINOR,BlueDart,5972.0,False
SHP01099,2025-W12,SKU-010,East,2025-03-21,2025-03-20,0,638,ON_TIME,BlueDart,3314.0,False
SHP01100,2025-W12,SKU-010,East,2025-03-20,2025-03-20,0,363,LATE_MINOR,BlueDart,3701.0,False
SHP01101,2025-W12,SKU-010,West,2025-03-22,2025-03-22,0,962,LATE_MINOR,XpressBees,3902.0,False
SHP01102,2025-W12,SKU-010,Central,2025-03-18,2025-03-18,0,349,LATE_MINOR,Delhivery,3879.0,False
SHP01103,2025-W13,SKU-001,North,2025-03-29,2025-03-28,0,979,ON_TIME,Delhivery,1848.0,False
SHP01104,2025-W13,SKU-001,North,2025-03-29,2025-03-28,0,367,ON_TIME,BlueDart,2367.0,False
SHP01105,2025-W13,SKU-001,South,2025-03-27,2025-03-29,2,601,LATE_MINOR,Ecom Express,7921.0,False
SHP01106,2025-W13,SKU-001,South,2025-03-25,2025-03-26,1,222,LATE_MINOR,BlueDart,2062.0,False
SHP01107,2025-W13,SKU-001,South,2025-03-26,2025-03-26,0,1314,LATE_MINOR,XpressBees,5427.0,False
SHP01108,2025-W13,SKU-001,East,2025-03-26,2025-03-26,0,1315,LATE_MINOR,Ecom Express,1508.0,False
SHP01109,2025-W13,SKU-001,West,2025-03-29,2025-03-30,1,1239,LATE_MINOR,XpressBees,6727.0,False
SHP01110,2025-W13,SKU-001,West,2025-03-26,2025-03-25,0,578,ON_TIME,Delhivery,5246.0,False
SHP01111,2025-W13,SKU-001,Central,2025-03-27,2025-03-26,0,1324,ON_TIME,Ecom Express,7843.0,False
SHP01112,2025-W13,SKU-001,Central,2025-03-25,2025-03-24,0,348,ON_TIME,Delhivery,5354.0,False
SHP01113,2025-W13,SKU-001,Central,2025-03-25,2025-03-24,0,1493,ON_TIME,BlueDart,6063.0,False
SHP01114,2025-W13,SKU-002,North,2025-03-26,2025-03-27,1,670,LATE_MINOR,XpressBees,7708.0,False
SHP01115,2025-W13,SKU-002,South,2025-03-25,2025-03-25,0,1185,LATE_MINOR,XpressBees,7447.0,False
SHP01116,2025-W13,SKU-002,South,2025-03-28,2025-03-30,2,496,LATE_MINOR,BlueDart,6996.0,False
SHP01117,2025-W13,SKU-002,South,2025-03-27,2025-03-27,0,955,LATE_MINOR,XpressBees,2731.0,False
SHP01118,2025-W13,SKU-002,East,2025-03-27,2025-03-28,1,831,LATE_MINOR,Delhivery,5128.0,False
SHP01119,2025-W13,SKU-002,East,2025-03-29,2025-03-31,2,1361,LATE_MINOR,XpressBees,3573.0,False
SHP01120,2025-W13,SKU-002,East,2025-03-27,2025-03-27,0,557,LATE_MINOR,Ecom Express,4744.0,False
SHP01121,2025-W13,SKU-002,West,2025-03-27,2025-03-26,0,390,ON_TIME,Ecom Express,2318.0,False
SHP01122,2025-W13,SKU-002,West,2025-03-28,2025-03-27,0,1079,ON_TIME,Delhivery,2082.0,False
SHP01123,2025-W13,SKU-002,West,2025-03-25,2025-03-26,1,922,LATE_MINOR,XpressBees,4192.0,False
SHP01124,2025-W13,SKU-002,Central,2025-03-26,2025-03-28,2,841,LATE_MINOR,Ecom Express,1480.0,False
SHP01125,2025-W13,SKU-002,Central,2025-03-29,2025-03-30,1,382,LATE_MINOR,Delhivery,6458.0,False
SHP01126,2025-W13,SKU-002,Central,2025-03-26,2025-03-26,0,221,LATE_MINOR,Ecom Express,6922.0,False
SHP01127,2025-W13,SKU-003,North,2025-03-25,2025-03-26,1,405,LATE_MINOR,Delhivery,2387.0,False
SHP01128,2025-W13,SKU-003,North,2025-03-29,2025-03-31,2,703,LATE_MINOR,Ecom Express,1235.0,False
SHP01129,2025-W13,SKU-003,North,2025-03-29,2025-03-31,2,545,LATE_MINOR,Delhivery,2978.0,False
SHP01130,2025-W13,SKU-003,South,2025-03-27,2025-03-27,0,734,LATE_MINOR,Ecom Express,5698.0,False
SHP01131,2025-W13,SKU-003,East,2025-03-25,2025-03-24,0,446,ON_TIME,BlueDart,3618.0,False
SHP01132,2025-W13,SKU-003,East,2025-03-27,2025-03-27,0,343,LATE_MINOR,Delhivery,2666.0,False
SHP01133,2025-W13,SKU-003,East,2025-03-29,2025-03-31,2,224,LATE_MINOR,BlueDart,7824.0,False
SHP01134,2025-W13,SKU-003,West,2025-03-29,2025-03-28,0,1491,ON_TIME,Delhivery,2803.0,False
SHP01135,2025-W13,SKU-003,Central,2025-03-26,2025-03-27,1,522,LATE_MINOR,XpressBees,3662.0,False
SHP01136,2025-W13,SKU-003,Central,2025-03-29,2025-03-31,2,498,LATE_MINOR,XpressBees,4996.0,False
SHP01137,2025-W13,SKU-004,North,2025-03-27,2025-03-27,0,560,LATE_MINOR,Ecom Express,3587.0,False
SHP01138,2025-W13,SKU-004,North,2025-03-29,2025-03-30,1,1097,LATE_MINOR,XpressBees,1278.0,False
SHP01139,2025-W13,SKU-004,South,2025-03-26,2025-03-27,1,448,LATE_MINOR,Delhivery,7382.0,False
SHP01140,2025-W13,SKU-004,East,2025-03-28,2025-03-27,0,755,ON_TIME,XpressBees,4992.0,False
SHP01141,2025-W13,SKU-004,East,2025-03-28,2025-03-28,0,480,LATE_MINOR,Ecom Express,4679.0,False
SHP01142,2025-W13,SKU-004,West,2025-03-27,2025-03-27,0,483,LATE_MINOR,Ecom Express,3716.0,False
SHP01143,2025-W13,SKU-004,West,2025-03-28,2025-03-27,0,357,ON_TIME,BlueDart,6973.0,False
SHP01144,2025-W13,SKU-004,Central,2025-03-28,2025-03-30,2,205,LATE_MINOR,Delhivery,4886.0,False
SHP01145,2025-W13,SKU-005,North,2025-03-27,2025-03-28,1,343,LATE_MINOR,Delhivery,1300.0,False
SHP01146,2025-W13,SKU-005,North,2025-03-27,2025-03-28,1,1322,LATE_MINOR,Delhivery,4115.0,False
SHP01147,2025-W13,SKU-005,North,2025-03-26,2025-03-28,2,1054,LATE_MINOR,Ecom Express,3025.0,False
SHP01148,2025-W13,SKU-005,South,2025-03-26,2025-03-28,2,313,LATE_MINOR,Ecom Express,7900.0,False
SHP01149,2025-W13,SKU-005,East,2025-03-25,2025-03-26,1,469,LATE_MINOR,Delhivery,5037.0,False
SHP01150,2025-W13,SKU-005,East,2025-03-28,2025-03-29,1,920,LATE_MINOR,XpressBees,5646.0,False
SHP01151,2025-W13,SKU-005,East,2025-03-26,2025-03-28,2,542,LATE_MINOR,Delhivery,6624.0,False
